Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
P53990,"IST1 homolog, hIST1 (Charged multivesicular body protein 8, CHMP8) (Putative MAPK-activating protein PM28)",IST1,0.3946950901,0.4873032602,0.4488167173,0.4288120966,0.4286448347,0.4229581368,0.4047608676,0.3784148676,0.4226390053,0.4080845557,0.4377270509,0.514012516,0.3906277538,0.3998967286,0.3696064272,0.4018185982,0.3696064272,0.4018185982,0.4671098285,0.4115488258
P53992,Protein transport protein Sec24C (SEC24-related protein C),SEC24C,0.5503756543,0.5231494259,0.5266224182,0.4842734604,0.4080995374,0.4173381384,0.4561244186,0.4245541022,0.4112006544,0.3790153685,0.4615510686,0.5075330174,0.2901805438,0.3524069828,0.3893310126,0.3822309007,0.3893310126,0.3822309007,0.4088270752,0.4098166908
P53999,"Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4, PC4) (SUB1 homolog) (p14)",SUB1,0.42583658,0.4561323199,0.3801328418,0.3759221528,0.391636329,0.3621194709,0.3482794116,0.3749856821,0.4151310924,0.3986463389,0.4117062367,0.4098166908,0.3231572964,0.3363042836,0.4404832801,0.3581499135,0.4404832801,0.3581499135,0.4584663925,0.4426780019
P54108,"Cysteine-rich secretory protein 3, CRISP-3 (Specific granule protein of 28 kDa, SGP28)",CRISP3,0.5054988875,0.4712245728,0.4638118967,0.4465272821,0.354660195,0.2834090039,0.55531973,0.5520773128,0.483101396,0.4403666072,0.42230756,0.4140698622,0.2534213131,0.2948655176,0.4053884587,0.3910329789,0.4055635193,0.3910329789,0.3465044863,0.3357416475
P54136,"Arginine--tRNA ligase, cytoplasmic, EC 6.1.1.19 (Arginyl-tRNA synthetase, ArgRS)",RARS1,0.4806018061,0.4707559318,0.4575590739,0.4560144157,0.4163930576,0.4035179991,0.415494256,0.4041391255,0.46555809,0.4492227634,0.4243848907,0.4251980091,0.3021322757,0.3219987772,0.3152263138,0.3089546098,0.3152263138,0.3089546098,0.328205013,0.3869638982
P54577,"Tyrosine--tRNA ligase, cytoplasmic, EC 6.1.1.1 (Tyrosyl-tRNA synthetase, TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed ]",YARS1,0.3937167622,0.4373991971,0.4607702963,0.4756760983,0.4155921503,0.3934807485,0.4228560352,0.4440223563,0.4124713093,0.4013846337,0.3984357014,0.5044395966,0.3897650725,0.3969300713,0.4040412312,0.3909331205,0.4040412312,0.3909951751,0.4159487839,0.3899391069
P54578,"Ubiquitin carboxyl-terminal hydrolase 14, EC 3.4.19.12 (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)",USP14,0.4447779078,0.4207894791,0.4812176992,0.4709988206,0.4268288635,0.4360190303,0.4320262948,0.4206295028,0.4076607572,0.3852923058,0.4095128488,0.4281369949,0.3934219503,0.3899243305,0.3822837472,0.4098166908,0.3822837472,0.4098166908,0.4050834881,0.3892026417
P54652,"Heat shock-related 70 kDa protein 2, Heat shock 70 kDa protein 2",HSPA2,0.4736719832,0.4633309932,0.4868584771,0.4815274414,0.3592503016,0.3638450771,0.3623137589,0.3701300184,0.3947917018,0.3956383752,0.4472438914,0.4500910371,0.3663908436,0.4059517618,0.4149259248,0.4136816198,0.4149259248,0.4136816198,0.3647942625,0.3342007349
P54727,"UV excision repair protein RAD23 homolog B, HR23B, hHR23B (XP-C repair-complementing complex 58 kDa protein, p58)",RAD23B,0.4076581919,0.3534395939,0.4998323021,0.4699262924,0.4648597974,0.4309669013,0.441356428,0.4260121536,0.3946692312,0.3964992606,0.4939604873,0.4922864322,0.4057240086,0.4119751896,0.378851185,0.4040461567,0.378851185,0.4040461567,0.4235189258,0.3965770425
P54819,"Adenylate kinase 2, mitochondrial, AK 2, EC 2.7.4.3 (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed ]",AK2,0.4165613969,0.4096447599,0.4298156164,0.4108694656,0.334009256,0.3130563734,0.434145441,0.4343798128,0.3864391782,0.3649720937,0.4775711341,0.4770065484,0.3971491705,0.4015985411,0.4099886216,0.3949813336,0.4099886216,0.3949813336,0.4179720403,0.3837427734
P54868,"Hydroxymethylglutaryl-CoA synthase, mitochondrial, HMG-CoA synthase, EC 2.3.3.10 (3-hydroxy-3-methylglutaryl coenzyme A synthase)",HMGCS2,0.3844352683,0.3508227154,0.454600386,0.4897369715,0.3888868965,0.3781350375,0.401837274,0.4586659779,0.4347181846,0.3993808848,0.5245549385,0.5096445188,0.2118117964,0.3131982381,0.4177961075,0.3749893858,0.4177961075,0.3749893858,0.4212772064,0.4761279106
P55042,GTP-binding protein RAD (RAD1) (Ras associated with diabetes),RRAD,0.4444542613,0.4580138619,0.5407539929,0.5106561965,0.4168530926,0.38496712,0.3992503935,0.3706312396,0.4123890345,0.4001729672,0.4098166908,0.4272536881,0.345091688,0.390621754,0.400635554,0.3923031365,0.400635554,0.3923959948,0.4143782192,0.3819521994
P55058,Phospholipid transfer protein (Lipid transfer protein II),PLTP,0.4409326039,0.398713274,0.3431557603,0.3390693376,0.321268161,0.3967618515,0.606465738,0.6291097098,0.6846328477,0.5949098933,0.4137958402,0.4177552669,0.3958627421,0.3792589339,0.4292231708,0.4098166908,0.4292231708,0.4098166908,0.3984752554,0.3837887689
P55072,"Transitional endoplasmic reticulum ATPase, TER ATPase, EC 3.6.4.6 (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein, VCP)",VCP,0.4546645202,0.4497785243,0.4866959868,0.4749162369,0.4511162087,0.4348351652,0.4159878324,0.4003417683,0.4031407878,0.3900132973,0.4463164091,0.4386095368,0.382763368,0.387114126,0.4076850769,0.4086830042,0.4076850769,0.4086830042,0.4109503773,0.4004342241
P55084,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase, EC 2.3.1.155, EC 2.3.1.16 (Acetyl-CoA acyltransferase) (Beta-ketothiolase) ]",HADHB,0.4191844322,0.4121346015,0.4547528201,0.426902079,0.3507684836,0.3399649068,0.3915584172,0.3702123154,0.3822110447,0.3790529767,0.4639510935,0.4653813363,0.40749878,0.3978270428,0.4325568638,0.4231392003,0.4325568638,0.4231392003,0.4006829107,0.3838782248
P55145,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),MANF,0.4069591589,0.3497139643,0.423935849,0.436707164,0.3728031297,0.3598810225,0.4204575207,0.4098166908,0.392281286,0.3775552648,0.4380843551,0.4356134973,0.3706397566,0.3755796252,0.4196028434,0.3942288092,0.4196028434,0.3942288092,0.4128975926,0.3883921913
P55209,"Nucleosome assembly protein 1-like 1 (NAP-1-related protein, hNRP)",NAP1L1,0.5028081265,0.4778818,0.5371878264,0.5213801443,0.3218529618,0.3661179401,0.4089162473,0.3892765242,0.4191229148,0.4107171342,0.4542324099,0.4492290229,0.3192749743,0.3410413857,0.2861003806,0.209248688,0.2861003806,0.209248688,0.414815255,0.412240038
P55735,Protein SEC13 homolog (GATOR complex protein SEC13) (SEC13-like protein 1) (SEC13-related protein),SEC13,0.5140260098,0.514416869,0.4570205009,0.4941462711,0.3594991421,0.3758308771,0.4183958387,0.4011818231,0.4137431885,0.4148873417,0.447543834,0.4500990411,0.405890193,0.3102599193,0.348961132,0.3608071837,0.348961132,0.3606586137,0.3471841544,0.3940126515
P55769,"NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog, hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed ]",SNU13,0.4294879983,0.419787953,0.5008126823,0.4861261677,0.3525517721,0.3123029254,0.4122768766,0.4219516924,0.4968345181,0.4784143699,0.5034621922,0.5116770069,0.3800848182,0.3858936275,0.3703791154,0.3752830689,0.3703791154,0.3752830689,0.4738286244,0.4073565049
P55786,"Puromycin-sensitive aminopeptidase, PSA, EC 3.4.11.14 (Cytosol alanyl aminopeptidase, AAP-S)",NPEPPS,0.4671024402,0.4401235131,0.477219012,0.4636300636,0.4151486499,0.4033536105,0.405198006,0.3914505179,0.425910052,0.4421645183,0.4415145571,0.4315054229,0.3830372465,0.3871950889,0.3788220425,0.3714044409,0.3788220425,0.3702787583,0.4144353755,0.4051235078
P55795,"Heterogeneous nuclear ribonucleoprotein H2, hnRNP H2 (FTP-3) (Heterogeneous nuclear ribonucleoprotein H', hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed ]",HNRNPH2,0.4113036795,0.4110667423,0.4476130476,0.4244738576,0.4169344524,0.3974686339,0.4098166908,0.4051759438,0.4036552976,0.4011056725,0.4935707569,0.4312609949,0.3998226409,0.4020483523,0.3560461083,0.3676113935,0.3560461083,0.3676113935,0.5015169265,0.4357899944
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial, SCOT, EC 2.8.3.5 (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase, SCOT-s) (Succinyl-CoA:3-oxoacid CoA transferase)",OXCT1,0.4084163088,0.4167132152,0.4320402504,0.4112170727,0.412733204,0.4004623405,0.4288767437,0.4164778173,0.3624258654,0.3669442957,0.4230627011,0.4449280331,0.3777847111,0.3882718243,0.3870263905,0.3002741299,0.3870263905,0.3002741299,0.4349602525,0.4622248588
P55884,"Eukaryotic translation initiation factor 3 subunit B, eIF3b (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog, hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)",EIF3B,0.4519796082,0.4504324874,0.4575089979,0.4463946014,0.4722019772,0.422810577,0.4028993355,0.3891360448,0.3783171785,0.448046697,0.4072221823,0.4200268471,0.3823753821,0.3900491099,0.4091479512,0.3838994147,0.4104854303,0.3838994147,0.4174129444,0.3902451038
P56134,"ATP synthase subunit f, mitochondrial (ATP synthase membrane subunit f)",ATP5MF,0.4152479809,0.3777271443,0.478801535,0.4658534149,0.3414295768,0.3263517926,0.4133818311,0.3910853124,0.4413723333,0.4495794519,0.421410195,0.4073855448,0.4135164615,0.4333081568,0.4098166908,0.4036582734,0.4098166908,0.4036582734,0.4008926037,0.380111498
P56192,"Methionine--tRNA ligase, cytoplasmic, EC 6.1.1.10 (Methionyl-tRNA synthetase, MetRS)",MARS1,0.5211751715,0.5289151883,0.5268767486,0.4496942263,0.4199483982,0.3947681004,0.4186465263,0.3868857572,0.537593616,0.5354808832,0.4130522841,0.3150617712,0.387135829,0.3892244473,0.3947404971,0.3161869407,0.3947404971,0.3161869407,0.4256111869,0.4065810974
P56537,"Eukaryotic translation initiation factor 6, eIF-6 (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))",EIF6,0.3794991964,0.4032324226,0.450233415,0.4407354042,0.3705247256,0.3083154233,0.4269925338,0.3980890692,0.4162045168,0.3995539958,0.4448621544,0.433414363,0.3836597069,0.4217916136,0.4098380346,0.3662130638,0.4098380346,0.3662130638,0.4262671509,0.4098166908
P56597,"Nucleoside diphosphate kinase homolog 5, NDK-H 5, NDP kinase homolog 5 (Inhibitor of p53-induced apoptosis-beta, IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)",NME5,0.3810358506,0.4051391428,0.5174475409,0.527979702,0.4694665788,0.3078198972,0.3969744385,0.3934246696,0.412587799,0.4336728493,0.5111236062,0.5213340703,0.3954604927,0.4007712106,0.3982208264,0.4070455825,0.3982208264,0.4070455825,0.457040049,0.4182700949
P57735,Ras-related protein Rab-25 (CATX-8),RAB25,0.4375679982,0.4344757238,0.5009579846,0.4396191622,0.4651529674,0.4168406626,0.4074947268,0.4125068361,0.4053966679,0.4317560079,0.4078715277,0.4139707365,0.3753792188,0.37841928,0.3789521578,0.3823469579,0.3789521578,0.3823469579,0.4098166908,0.4119429686
P57737,"Coronin-7, Crn7 (70 kDa WD repeat tumor rejection antigen homolog)",CORO7,0.482924591,0.4863642336,0.5816039561,0.5409772823,0.3809757185,0.3817357851,0.4653000141,0.4088842316,0.3727903541,0.370312929,0.5323790993,0.5295933172,0.41074915,0.3970468123,0.4110766959,0.3858494006,0.4110766959,0.3858494006,0.4087930072,0.3840317876
P57764,"Gasdermin-D (Gasdermin domain-containing protein 1) [Cleaved into: Gasdermin-D, N-terminal, GSDMD-NT, hGSDMD-NTD; Gasdermin-D, C-terminal, GSDMD-CT, hGSDMD-CTD ]",GSDMD,0.4334061025,0.4204099588,0.4434757794,0.4836609024,0.4247805214,0.4065953608,0.4028783508,0.407504116,0.4282908319,0.4036989601,0.4121292655,0.4124399826,0.4159477614,0.3958430368,0.3849744489,0.3657646892,0.3849894755,0.3657646892,0.3759528859,0.3725377683
P58107,Epiplakin (450 kDa epidermal antigen),EPPK1,0.4183985099,0.3623097056,0.506875155,0.4891423197,0.4956245889,0.4541631451,0.3004787435,0.3346072427,0.5218455016,0.3879473569,0.4054780413,0.4276851826,0.4141553402,0.4283789602,0.3453925541,0.3742990202,0.3453925541,0.3766175241,0.3557371356,0.3916564623
P58340,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),MLF1,0.5489103172,0.5112030299,0.5248012136,0.4845483651,0.324052917,0.3110096732,0.2886797022,0.2000911526,0.4505726589,0.4395829393,0.3899912352,0.3954432534,0.4219332218,0.3929653152,0.4098166908,0.4144155709,0.4098166908,0.4144902744,0.2832355852,0.2795133419
P58499,"Protein FAM3B (Cytokine-like protein 2-21) (Pancreatic-derived factor, PANDER)",FAM3B,0.4098166908,0.4041423066,0.4494820706,0.4241801745,0.5148696561,0.4656741471,0.4356643941,0.4230472063,0.4100051938,0.3925150422,0.4484883505,0.4399862148,0.3556688969,0.3553046149,0.3922527592,0.4046724138,0.3922527592,0.4046724138,0.390755424,0.2468550025
P59666,"Neutrophil defensin 3 (Defensin, alpha 3) (HNP-3, HP-3, HP3) [Cleaved into: HP 3-56; Neutrophil defensin 2 (HNP-2, HP-2, HP2) ]",DEFA3,0.5181136126,0.5404414287,0.4012579118,0.383349195,0.1266602215,0.1040039359,0.5015320109,0.506461618,0.3831877822,0.3429110243,0.3788084974,0.3772954445,0.3077947566,0.3219135044,0.4315679152,0.4183754697,0.4321832952,0.4183754697,0.476111287,0.4534175471
P59910,DnaJ homolog subfamily B member 13 (Testis and spermatogenesis cell-related protein 6) (Testis spermatocyte apoptosis-related gene 6 protein) (Testis spermatogenesis apoptosis-related gene 3 protein) (Testis spermatogenesis apoptosis-related gene 6 protein),DNAJB13,0.5774478068,0.5571456036,0.588702067,0.5530853476,0.449748099,0.4531037003,0.3992492816,0.4112837209,0.4430741457,0.4397800107,0.4060295437,0.4094336816,0.3800483387,0.4008794177,0.3870469647,0.406284028,0.3895470678,0.4101996999,0.3854780895,0.3906657725
P59998,"Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit, p20-ARC)",ARPC4,0.387441518,0.369651629,0.4742891076,0.450303039,0.4176713794,0.4041830959,0.4146838569,0.4049495246,0.4400578911,0.4449235693,0.4303465445,0.4303620393,0.3717703134,0.3857016869,0.3749462363,0.371219991,0.3751172949,0.371219991,0.4395159832,0.4303848198
P60174,"Triosephosphate isomerase, TIM, EC 5.3.1.1 (Methylglyoxal synthase, EC 4.2.3.3) (Triose-phosphate isomerase)",TPI1,0.4257457147,0.4126352583,0.4609444846,0.4438663307,0.3765203449,0.3619877522,0.4126428518,0.3960491415,0.4115197346,0.4102487497,0.4444717571,0.4330717841,0.38241494,0.3844455811,0.3832615108,0.3810902877,0.3832615108,0.3816263466,0.4165957728,0.4093846319
P60228,"Eukaryotic translation initiation factor 3 subunit E, eIF3e (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48)",EIF3E,0.5096110151,0.5027081285,0.4320037709,0.4765850075,0.3984714626,0.3769249544,0.4506911275,0.4301922121,0.429793349,0.4151617332,0.4044716483,0.387563732,0.3375497688,0.3436962829,0.3287220368,0.3153614059,0.3213610785,0.3153614059,0.5168641255,0.5105057121
P60660,"Myosin light polypeptide 6 (17 kDa myosin light chain, LC17) (Myosin light chain 3, MLC-3) (Myosin light chain alkali 3, Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6)",MYL6,0.4176352077,0.4245897095,0.4809217585,0.4521057216,0.3725119606,0.3608260006,0.4171944779,0.3987376963,0.4044115674,0.3947494759,0.4762257023,0.4736382743,0.3982462749,0.4000125806,0.4098166908,0.4018538976,0.4098166908,0.4018538976,0.4319747823,0.4157276016
P60709,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed ]",ACTB,0.4449396798,0.4293660616,0.4978397824,0.4768157878,0.4133690556,0.3987599124,0.4302362338,0.4219586189,0.4258200077,0.406264326,0.4622832978,0.452321982,0.3755002528,0.3835889541,0.3876036491,0.3758645347,0.3879347866,0.3758645347,0.401909053,0.3706874211
P60842,"Eukaryotic initiation factor 4A-I, eIF-4A-I, eIF4A-I, EC 3.6.4.13 (ATP-dependent RNA helicase eIF4A-1)",EIF4A1,0.4686476627,0.4491481113,0.4748711378,0.4550157188,0.4241571375,0.4205467441,0.4043570277,0.3920305472,0.4152763538,0.4286452965,0.4463000421,0.4370430731,0.356290485,0.3678447904,0.3521478295,0.3378161564,0.3521478295,0.3378161564,0.3946968859,0.3718650267
P60866,40S ribosomal protein S20 (Small ribosomal subunit protein uS10),RPS20,0.4310098968,0.4169035654,0.4103674235,0.4051127332,0.3303378582,0.328836606,0.3361610336,0.3364600526,0.3857822906,0.3729782416,0.5046694534,0.4838016383,0.4247234164,0.41633703,0.4098166908,0.4062123516,0.4098166908,0.4062123516,0.4294469733,0.4422894003
P60891,"Ribose-phosphate pyrophosphokinase 1, EC 2.7.6.1 (PPRibP) (Phosphoribosyl pyrophosphate synthase I, PRS-I)",PRPS1,0.4668512909,0.445365941,0.481654581,0.4768456487,0.3896116123,0.3759447794,0.3706168222,0.4066118817,0.4534963039,0.4462639217,0.4464715111,0.4433317085,0.3243159696,0.3218500372,0.3079027585,0.3289533302,0.3079027585,0.3289533302,0.4501644066,0.4130214998
P60900,"Proteasome subunit alpha type-6 (27 kDa prosomal protein, PROS-27, p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)",PSMA6,0.3923786673,0.4028677302,0.4705552175,0.4640360071,0.4063906959,0.3901883579,0.4119810387,0.3959117918,0.4226361321,0.4107926586,0.4617847446,0.4604985727,0.408840723,0.4230002088,0.3976411563,0.3983659235,0.3976411563,0.396727373,0.4471413281,0.413689675
P60903,Protein S100-A10 (Calpactin I light chain) (Calpactin-1 light chain) (Cellular ligand of annexin II) (S100 calcium-binding protein A10) (p10 protein) (p11),S100A10,0.3691682114,0.3706087157,0.4807029328,0.4556988244,0.411106095,0.4152884623,0.4199844159,0.442374827,0.4375184867,0.5066443234,0.4065906405,0.425758131,0.3317807739,0.3685020372,0.3992105959,0.3833195907,0.3992105959,0.3833195907,0.4085272866,0.4197786736
P60953,"Cell division control protein 42 homolog, EC 3.6.5.2 (G25K GTP-binding protein)",CDC42,0.465834893,0.4790503241,0.4938826541,0.4810242193,0.344079138,0.3369488574,0.4609441768,0.4397562041,0.4120099247,0.4233230857,0.4823807848,0.4479484435,0.3555596636,0.388261409,0.3853322742,0.3900513161,0.3853322742,0.3900513161,0.4076234568,0.3775624991
P60981,"Destrin (Actin-depolymerizing factor, ADF)",DSTN,0.4656236607,0.456272902,0.5075489227,0.4955004252,0.3749972871,0.3662605744,0.4303528553,0.4196590762,0.48262824,0.4720544174,0.4218818118,0.4288988059,0.3740550795,0.3843066922,0.3556503236,0.3577444831,0.3556503236,0.3577444831,0.395141669,0.3999743053
P61019,"Ras-related protein Rab-2A, EC 3.6.5.2",RAB2A,0.3789849432,0.3685422621,0.5017522732,0.4843422635,0.4289741764,0.4176185329,0.4140581129,0.3769365498,0.4648026923,0.4588704376,0.4278309467,0.4304335617,0.4055752687,0.3939221454,0.3756693617,0.3821245407,0.3756693617,0.3821245407,0.4164211227,0.3928940493
P61020,"Ras-related protein Rab-5B, EC 3.6.5.2",RAB5B,0.4180739879,0.3277976329,0.5299884861,0.5053295734,0.4264579484,0.4140054202,0.3861548844,0.3218498833,0.4260323687,0.4281426386,0.4703374693,0.431289727,0.3990261461,0.4098166908,0.3429276479,0.3970683614,0.3429276479,0.3970683614,0.4158636687,0.4001087305
P61026,"Ras-related protein Rab-10, EC 3.6.5.2",RAB10,0.5600744305,0.5538234547,0.6001287198,0.5773904452,0.5346795656,0.543473332,0.5154307016,0.4890720799,0.2583254205,0.4006958401,0.4189375414,0.5345576593,0.2717303809,0.2842642457,0.3354095353,0.3122037484,0.3219206361,0.3122037484,0.3188643618,0.3716602079
P61077,"Ubiquitin-conjugating enzyme E2 D3, EC 2.3.2.23 ((E3-independent) E2 ubiquitin-conjugating enzyme D3, EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D3) (Ubiquitin carrier protein D3) (Ubiquitin-conjugating enzyme E2(17)KB 3) (Ubiquitin-conjugating enzyme E2-17 kDa 3) (Ubiquitin-protein ligase D3)",UBE2D3,0.4215840755,0.4097551733,0.4956772815,0.4678175103,0.4195747783,0.3830277546,0.4162395974,0.4008184646,0.4578334141,0.4054217572,0.4540997805,0.4447994056,0.3932861398,0.4098782083,0.3715463056,0.3892861187,0.3715463056,0.3892861187,0.4392810983,0.4083751091
P61088,"Ubiquitin-conjugating enzyme E2 N, EC 2.3.2.23 (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)",UBE2N,0.4546040802,0.4430391028,0.4845573951,0.4742509863,0.4298578423,0.4046402954,0.4134558162,0.4100089906,0.409624391,0.4049519361,0.4088348739,0.4242335341,0.3316171548,0.3387778094,0.3001005059,0.2676781802,0.3001005059,0.2676781802,0.4306625463,0.4118626214
P61106,Ras-related protein Rab-14,RAB14,0.4683253502,0.4528975475,0.5029106898,0.4781627075,0.4554068858,0.4229746064,0.3829456629,0.3556203089,0.4363199477,0.4113242537,0.4503460345,0.4455473637,0.3988676578,0.3985827995,0.3732705393,0.3848567579,0.3858763369,0.3848567579,0.4083091279,0.3992658026
P61158,Actin-related protein 3 (Actin-like protein 3),ACTR3,0.4213507811,0.4139863339,0.4583404843,0.4446932507,0.4294688302,0.3806205692,0.4096917061,0.3937683773,0.390648995,0.4099416754,0.4590344671,0.4460676712,0.383313793,0.3840176268,0.3833174871,0.3498603954,0.3816240378,0.3470736897,0.4351365444,0.4205758354
P61160,Actin-related protein 2 (Actin-like protein 2),ACTR2,0.4563349839,0.4637109239,0.4599992499,0.4311619718,0.4103852785,0.4038769452,0.4474173615,0.4348798026,0.3763914096,0.3416287519,0.4231939452,0.4092481031,0.3461098304,0.1756572737,0.2957921278,0.2702151218,0.2957921278,0.2702151218,0.4265532405,0.411809467
P61163,"Alpha-centractin, Centractin (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)",ACTR1A,0.5070774084,0.4070093595,0.4989054867,0.5139707519,0.5225665747,0.4425007864,0.3895767747,0.3712706314,0.5905739119,0.6459776063,0.4002980545,0.412624022,0.369111209,0.3651564409,0.3040418315,0.3557476023,0.3212806799,0.3557476023,0.5038050277,0.5016890113
P61224,"Ras-related protein Rap-1b, EC 3.6.5.2 (GTP-binding protein smg p21B)",RAP1B,0.3989892561,0.4023391109,0.4740439612,0.4672811437,0.45950593,0.4557797874,0.433850116,0.369696882,0.4436912701,0.420984806,0.4055079535,0.4439923415,0.375184918,0.3951267386,0.4127997495,0.3793345513,0.3903787593,0.3793345513,0.4272801113,0.406833632
P61247,"40S ribosomal protein S3a (Small ribosomal subunit protein eS1) (v-fos transformation effector protein, Fte-1)",RPS3A,0.4165581645,0.4151964683,0.4565926492,0.4185789546,0.3609313858,0.3403065623,0.3579400666,0.3490381443,0.3833020949,0.3678605418,0.4692171227,0.4559317084,0.4089185048,0.4126542933,0.4100195599,0.4094586683,0.4096138216,0.4094586683,0.4279032387,0.418877871
P61254,60S ribosomal protein L26 (Large ribosomal subunit protein uL24),RPL26,0.2579672441,0.2835498938,0.4246768293,0.4114456981,0.4050530115,0.3298316602,0.4908510586,0.4389281552,0.4081876834,0.3716392232,0.4619216325,0.4516900297,0.4171245973,0.4233816274,0.3862748409,0.3939675524,0.3862748409,0.3939675524,0.4398472746,0.427234807
P61313,60S ribosomal protein L15 (Large ribosomal subunit protein eL15),RPL15,0.366254828,0.3520972918,0.4179665504,0.4039169649,0.3556365732,0.3299207297,0.4043666222,0.4069825771,0.404276937,0.3795881634,0.4755158143,0.450151118,0.4186597123,0.4112900317,0.4271983788,0.4255550054,0.4271983788,0.4255550054,0.4192232719,0.4083433498
P61326,Protein mago nashi homolog,MAGOH,0.4349462969,0.3824272025,0.4722403551,0.4669019313,0.5823912155,0.4263897466,0.4558888154,0.4431020056,0.4098166908,0.4169852466,0.4602768225,0.4672307086,0.3616423001,0.3510227114,0.3320238167,0.3157016247,0.3320238167,0.3157016247,0.3667365011,0.3903908166
P61353,60S ribosomal protein L27 (Large ribosomal subunit protein eL27),RPL27,0.3472160162,0.3417058155,0.4687806,0.4527527069,0.3721843121,0.3811332319,0.3512714492,0.3252303173,0.4090266607,0.3768978128,0.4753695884,0.4666536038,0.4208120543,0.4160942438,0.4098166908,0.4131807064,0.4098166908,0.4131807064,0.4449014558,0.4094859638
P61457,"Pterin-4-alpha-carbinolamine dehydratase, PHS, EC 4.2.1.96 (4-alpha-hydroxy-tetrahydropterin dehydratase) (Dimerization cofactor of hepatocyte nuclear factor 1-alpha, DCoH, Dimerization cofactor of HNF1) (Phenylalanine hydroxylase-stimulating protein) (Pterin carbinolamine dehydratase, PCD)",PCBD1,0.4616686874,0.436255557,0.4909294562,0.4819027545,0.3989658087,0.3867622604,0.4114189157,0.3963466727,0.4331687035,0.4159805468,0.4135499139,0.333851999,0.403357202,0.3994075647,0.4082144658,0.4023709727,0.4082144658,0.4023709727,0.4817252312,0.4488590971
P61513,60S ribosomal protein L37a (Large ribosomal subunit protein eL43),RPL37A,0.3510983832,0.2553420025,0.3794709261,0.3940657033,0.3361293834,0.3222017553,0.3166093025,0.2947351457,0.3306890568,0.37837488,0.4473703127,0.4352494718,0.4430168867,0.4541036799,0.4404087305,0.4255676783,0.4404087305,0.4255676783,0.3287033609,0.2994572661
P61586,"Transforming protein RhoA, EC 3.6.5.2 (Rho cDNA clone 12, h12)",RHOA,0.479585049,0.4451454222,0.4578554762,0.4444875597,0.4292320469,0.3991023375,0.4085206166,0.3993676989,0.4004933815,0.4015185016,0.4436365765,0.4765185132,0.4090840735,0.4215407721,0.3336328655,0.3392319305,0.3336328655,0.3392319305,0.4348823167,0.410549308
P61604,"10 kDa heat shock protein, mitochondrial, Hsp10 (10 kDa chaperonin) (Chaperonin 10, CPN10) (Early-pregnancy factor, EPF)",HSPE1,0.3819362428,0.3662431812,0.4426919062,0.4395135204,0.3505878818,0.3293334148,0.4108842422,0.4087491394,0.3708876223,0.3724638857,0.4300968831,0.4382488977,0.4253727105,0.4270637997,0.4168764238,0.4056732657,0.4168764238,0.4056732657,0.4191640119,0.3909717693
