Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
P55060,"Exportin-2, Exp2 (Cellular apoptosis susceptibility protein) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter)",CSE1L,7262900,52937000,53434000,49785000,38095000,25145000,6178600,52143000,17710000,24694000,34770000,13733000,24484000,18936000
P55072,"Transitional endoplasmic reticulum ATPase, TER ATPase, EC 3.6.4.6 (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein, VCP)",VCP,368320000,395360000,518060000,400110016,343440000,312920000,309980000,379129984,47746000,22397000,175910000,167390000,196580000,241130000
P55084,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase, EC 2.3.1.155, EC 2.3.1.16 (Acetyl-CoA acyltransferase) (Beta-ketothiolase) ]",HADHB,81764000,180830000,288180000,201450000,153570000,136720000,83158000,110580000,25915000,19850000,0,0,0,552520
P55145,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),MANF,11086000,18700000,44890000,16742000,33712000,0,44608000,32383000,24112000,17173000,7006800,0,6400400,0
P55196,"Afadin (ALL1-fused gene from chromosome 6 protein, Protein AF-6) (Afadin adherens junction formation factor)",AFDN,10268000,64271000,17155000,22145000,20593000,28538000,2637800,57094000,1799800,1159500,0,0,0,0
P55209,"Nucleosome assembly protein 1-like 1 (NAP-1-related protein, hNRP)",NAP1L1,64050000,55482000,82105000,39226000,39805000,67903000,91948000,66662000,2329300,0,6648700,8652200,13128000,19590000
P55263,"Adenosine kinase, AK, EC 2.7.1.20 (Adenosine 5'-phosphotransferase)",ADK,115390000,26257000,115190000,32277000,79601000,68310000,14173000,79130000,4355300,0,21284000,24350000,32302000,36422000
P55265,"Double-stranded RNA-specific adenosine deaminase, DRADA, EC 3.5.4.37 (136 kDa double-stranded RNA-binding protein, p136) (Interferon-inducible protein 4, IFI-4) (K88DSRBP)",ADAR,26594000,30159000,47520000,31399000,21572000,19419000,12585000,40008000,15715000,7354500,0,0,0,0
P55268,"Laminin subunit beta-2 (Laminin B1s chain) (Laminin-11 subunit beta) (Laminin-14 subunit beta) (Laminin-15 subunit beta) (Laminin-3 subunit beta) (Laminin-4 subunit beta) (Laminin-7 subunit beta) (Laminin-9 subunit beta) (S-laminin subunit beta, S-LAM beta)",LAMB2,253570000,725670016,224540000,418729984,305480000,224910000,206050000,261930000,5616200,17090000,0,3439300,0,1726800
P55290,"Cadherin-13 (Heart cadherin, H-cadherin) (P105) (Truncated cadherin, T-cad, T-cadherin)",CDH13,23698000,204560000,68714000,41965000,76151000,7281200,7035800,107960000,122840000,51427000,504550,0,598470,704870
P55327,Tumor protein D52 (Protein N8),TPD52,42435000,31396000,40548000,28401000,30725000,29259000,9172100,41239000,7832200,4210700,1815800,1392600,0,0
P55735,Protein SEC13 homolog (GATOR complex protein SEC13) (SEC13-like protein 1) (SEC13-related protein),SEC13,43776000,66804000,108070000,123740000,65373000,60856000,11773000,75499000,16318000,18676000,1950600,512920,1783000,508060
P55786,"Puromycin-sensitive aminopeptidase, PSA, EC 3.4.11.14 (Cytosol alanyl aminopeptidase, AAP-S)",NPEPPS,73717000,97870000,138600000,103610000,86951000,86675000,58891000,144450000,2854700,3875000,11328000,12824000,13171000,17629000
P55795,"Heterogeneous nuclear ribonucleoprotein H2, hnRNP H2 (FTP-3) (Heterogeneous nuclear ribonucleoprotein H', hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed ]",HNRNPH2,48619000,107770000,147710000,116020000,62548000,86208000,95987000,144040000,4324300,1122800,0,15630000,0,0
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial, SCOT, EC 2.8.3.5 (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase, SCOT-s) (Succinyl-CoA:3-oxoacid CoA transferase)",OXCT1,20487000,18651000,65766000,51085000,40458000,19875000,33768000,10922000,0,1850000,5866900,0,8148400,7218500
P55957,"BH3-interacting domain death agonist (p22 BID, BID) [Cleaved into: BH3-interacting domain death agonist p15 (p15 BID); BH3-interacting domain death agonist p13 (p13 BID); BH3-interacting domain death agonist p11 (p11 BID) ]",BID,4952200,7050300,14625000,0,14863000,0,35483000,4433200,0,19138000,15349000,3692400,12071000,4670900
P56199,Integrin alpha-1 (CD49 antigen-like family member A) (Laminin and collagen receptor) (VLA-1) (CD antigen CD49a),ITGA1,64155000,388550016,48593000,47200000,20312000,51834000,11530000,193610000,1298800,4490200,0,0,252140,115990
P56537,"Eukaryotic translation initiation factor 6, eIF-6 (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))",EIF6,40112000,33089000,57340000,70383000,28055000,39560000,39373000,46289000,10902000,19297000,29813000,41747000,44268000,52981000
P56557,Transmembrane protein 50B (HCV p7-trans-regulated protein 3),TMEM50B,17194000,33875000,23342000,25247000,24149000,20133000,9806200,18880000,0,0,2147500,863350,1692500,731670
P57737,"Coronin-7, Crn7 (70 kDa WD repeat tumor rejection antigen homolog)",CORO7,35304000,15578000,61490000,66332000,20497000,19645000,34292000,30137000,18438000,0,11210000,7910600,22629000,10029000
P58107,Epiplakin (450 kDa epidermal antigen),EPPK1,14072000,50343000,34586000,33101000,21881000,52505000,64180000,96824000,15429000,29879000,14088000,10916000,0,0
P58546,Myotrophin (Protein V-1),MTPN,246450000,272710016,239870000,220820000,231950000,218360000,102400000,196780000,53613000,16931000,173460000,199950000,221600000,178220000
P59666,"Neutrophil defensin 3 (Defensin, alpha 3) (HNP-3, HP-3, HP3) [Cleaved into: HP 3-56; Neutrophil defensin 2 (HNP-2, HP-2, HP2) ]",DEFA3,76444000,174860000,55455000,18063000,209730000,52142000,5588700,254570000,11372000256,977409984,28404000,16780000,33879000,55562000
P59998,"Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit, p20-ARC)",ARPC4,217000000,263060000,323720000,245520000,187220000,165410000,130840000,219780000,9273600,0,8297100,7038400,9645100,3230000
P60033,"CD81 antigen (26 kDa cell surface protein TAPA-1) (Target of the antiproliferative antibody 1) (Tetraspanin-28, Tspan-28) (CD antigen CD81)",CD81,918230016,1885699968,1757299968,1869699968,353400000,1291299968,475840000,642720000,44710000,4665900,0,0,0,0
P60059,Protein transport protein Sec61 subunit gamma,SEC61G,43365000,33740000,164980000,126710000,124040000,39849000,0,111470000,40466000,48953000,1664900,0,1835300,0
P60174,"Triosephosphate isomerase, TIM, EC 5.3.1.1 (Methylglyoxal synthase, EC 4.2.3.3) (Triose-phosphate isomerase)",TPI1,1411699968,2092300032,2467099904,2747899904,2390599936,1352600064,1476499968,2298899968,357700000,329409984,829590016,399600000,703379968,682099968
P60228,"Eukaryotic translation initiation factor 3 subunit E, eIF3e (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48)",EIF3E,87171000,144380000,161240000,227370000,43618000,96732000,94397000,89534000,0,0,101240000,0,58607000,4167700
P60660,"Myosin light polypeptide 6 (17 kDa myosin light chain, LC17) (Myosin light chain 3, MLC-3) (Myosin light chain alkali 3, Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6)",MYL6,1342499968,1560899968,1846700032,1373799936,1512499968,1132099968,489600000,1407699968,225130000,187730000,2113500,910590,1276500,2517800
P60709,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed ]",ACTB,2913200128,3162599936,3518400000,3739800064,2848900096,3213900032,1855000064,3265400064,1796600064,670800000,224120000,198130000,257690000,348609984
P60842,"Eukaryotic initiation factor 4A-I, eIF-4A-I, eIF4A-I, EC 3.6.4.13 (ATP-dependent RNA helicase eIF4A-1)",EIF4A1,190090000,261570000,497340000,315089984,274089984,174790000,190560000,391160000,8596100,11011000,19833000,47325000,31521000,42136000
P60866,40S ribosomal protein S20 (Small ribosomal subunit protein uS10),RPS20,8870400,8878200,21014000,15752000,10484000,5968600,521740,12673000,50697000,3865700,5648600,2328200,1955200,0
P60891,"Ribose-phosphate pyrophosphokinase 1, EC 2.7.6.1 (PPRibP) (Phosphoribosyl pyrophosphate synthase I, PRS-I)",PRPS1,53276000,105460000,95663000,92178000,62049000,110040000,116410000,85151000,1137000,0,141690000,184800000,211210000,144470000
P60900,"Proteasome subunit alpha type-6 (27 kDa prosomal protein, PROS-27, p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)",PSMA6,111200000,153050000,168740000,192680000,108710000,117230000,80433000,178950000,33315000,8243600,126340000,54688000,124670000,71594000
P60953,"Cell division control protein 42 homolog, EC 3.6.5.2 (G25K GTP-binding protein)",CDC42,374040000,202040000,327729984,305080000,274769984,412630016,329929984,297760000,5071300,32685000,2757600,2748700,15339000,6721600
P60981,"Destrin (Actin-depolymerizing factor, ADF)",DSTN,547289984,991150016,596609984,824129984,597249984,403560000,228950000,657769984,131420000,239130000,5590900,17455000,4836800,6981500
P60983,"Glia maturation factor beta, GMF-beta",GMFB,34891000,27866000,41152000,48836000,38650000,41574000,31820000,46355000,8718400,0,16973000,10597000,18624000,13405000
P61006,"Ras-related protein Rab-8A, EC 3.6.5.2 (Oncogene c-mel)",RAB8A,17427000,25333000,71587000,6467300,18602000,25562000,1232400,18546000,34368000,2761200,7157600,14569000,9907500,1061200
P61009,"Signal peptidase complex subunit 3 (Microsomal signal peptidase 22/23 kDa subunit, SPC22/23, SPase 22/23 kDa subunit)",SPCS3,50801000,14975000,125950000,75548000,102990000,15646000,34073000,67282000,3207900,0,1644000,0,0,0
P61019,"Ras-related protein Rab-2A, EC 3.6.5.2",RAB2A,112810000,152040000,182820000,114220000,115400000,95086000,51744000,124840000,21248000,12729000,4626500,1979000,4794700,1847400
P61020,"Ras-related protein Rab-5B, EC 3.6.5.2",RAB5B,134530000,165440000,113230000,168610000,85139000,162720000,125410000,251970000,2924200,0,55991000,95478000,119180000,61623000
P61026,"Ras-related protein Rab-10, EC 3.6.5.2",RAB10,70166000,77069000,76423000,67344000,69737000,92519000,17211000,63272000,0,39268000,48891000,34669000,22720000,9608700
P61081,"NEDD8-conjugating enzyme Ubc12, EC 2.3.2.34 (NEDD8 carrier protein) (Ubiquitin-conjugating enzyme E2 M)",UBE2M,24866000,32260000,38433000,40929000,29586000,16791000,16730000,32770000,0,0,8562100,6061400,21507000,7730900
P61086,"Ubiquitin-conjugating enzyme E2 K, EC 2.3.2.23 (E2 ubiquitin-conjugating enzyme K) (Huntingtin-interacting protein 2, HIP-2) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-25 kDa, Ubiquitin-conjugating enzyme E2(25K), Ubiquitin-conjugating enzyme E2-25K) (Ubiquitin-protein ligase)",UBE2K,62994000,56733000,65653000,139470000,26659000,36150000,36447000,44052000,10249000,19921000,67515000,41475000,41875000,34318000
P61088,"Ubiquitin-conjugating enzyme E2 N, EC 2.3.2.23 (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)",UBE2N,0,6825400,8337800,40179000,0,0,4112100,9359800,447440000,139410000,11386000,5642800,17132000,6401400
P61106,Ras-related protein Rab-14,RAB14,290400000,337660000,358449984,365249984,211510000,196320000,133120000,311209984,5428800,0,7992300,7081600,13573000,5096300
P61158,Actin-related protein 3 (Actin-like protein 3),ACTR3,198700000,190460000,572190016,302729984,222940000,92725000,29864000,298040000,56634000,155440000,5418000,6840900,5049500,2548300
P61160,Actin-related protein 2 (Actin-like protein 2),ACTR2,252950000,244020000,447750016,254750000,237040000,126580000,64420000,304630016,33635000,35144000,10923000,10940000,9371400,8253200
P61163,"Alpha-centractin, Centractin (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)",ACTR1A,67211000,86495000,77987000,99965000,67199000,60842000,65590000,93420000,27630000,7462300,12895000,7147700,17134000,14568000
P61201,"COP9 signalosome complex subunit 2, SGN2, Signalosome subunit 2 (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15, TR-interacting protein 15, TRIP-15)",COPS2,27553000,34515000,36008000,33103000,29179000,96853000,12445000,32447000,0,6318300,12625000,3564700,21809000,6373300
P61221,"ATP-binding cassette sub-family E member 1 (2'-5'-oligoadenylate-binding protein) (HuHP68) (RNase L inhibitor) (Ribonuclease 4 inhibitor, RNS4I)",ABCE1,17483000,10346000,20699000,15986000,16231000,6920900,10041000,42827000,3730900,7715900,11432000,8731300,7445900,5025500
P61224,"Ras-related protein Rap-1b, EC 3.6.5.2 (GTP-binding protein smg p21B)",RAP1B,173320000,287889984,226910000,301380000,200650000,137900000,93105000,196320000,23850000,12076000,52327000,42586000,57827000,30217000
P61225,"Ras-related protein Rap-2b, EC 3.6.5.2",RAP2B,85780000,54385000,167170000,83103000,63950000,61251000,29049000,46445000,1499900,0,5456900,12544000,20995000,21504000
P61313,60S ribosomal protein L15 (Large ribosomal subunit protein eL15),RPL15,11945000,102830000,126100000,101940000,87065000,1452200,31815000,257670000,18343000,74520000,0,0,3974800,5755400
P61353,60S ribosomal protein L27 (Large ribosomal subunit protein eL27),RPL27,61745000,106660000,174020000,158220000,92861000,57942000,13952000,183680000,25428000,49963000,16215000,14673000,7317300,10661000
P61421,"V-type proton ATPase subunit d 1, V-ATPase subunit d 1 (32 kDa accessory protein) (V-ATPase 40 kDa accessory protein) (V-ATPase AC39 subunit, p39) (Vacuolar proton pump subunit d 1)",ATP6V0D1,38461000,26795000,83214000,86696000,36401000,28166000,46922000,72997000,0,0,22101000,0,28642000,0
P61513,60S ribosomal protein L37a (Large ribosomal subunit protein eL43),RPL37A,0,52315000,57058000,79509000,44416000,50578000,30641000,48667000,16230000,0,4859500,6436300,5587500,6297600
P61586,"Transforming protein RhoA, EC 3.6.5.2 (Rho cDNA clone 12, h12)",RHOA,233940000,361369984,336990016,330529984,240610000,184060000,49551000,208000000,14411000,1448400,22299000,13360000,18771000,18883000
P61604,"10 kDa heat shock protein, mitochondrial, Hsp10 (10 kDa chaperonin) (Chaperonin 10, CPN10) (Early-pregnancy factor, EPF)",HSPE1,138810000,103090000,196390000,61071000,121190000,105220000,58322000,253800000,44467000,44750000,0,0,0,0
P61626,"Lysozyme C, EC 3.2.1.17 (1,4-beta-N-acetylmuramidase C)",LYZ,1798099968,998809984,1269200000,811649984,1170800000,515889984,998080000,1153200000,46690000,22317000,36199000,4097000,6844900,5562000
P61769,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3 ],B2M,537710016,305249984,890000000,109870000,271180000,379440000,172700000,297960000,0,24391000,0,0,0,1218900
P61803,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1, Oligosaccharyl transferase subunit DAD1 (Defender against cell death 1, DAD-1)",DAD1,86529000,94249000,142360000,125720000,115190000,63550000,74651000,148640000,221160000,102230000,4509100,0,0,0
P61916,"NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (Human epididymis-specific protein 1, He1) (Niemann-Pick disease type C2 protein)",NPC2,172910000,199390000,305940000,237870000,166990000,110190000,145730000,274840000,865859968,1106200064,38146000,0,19007000,3148600
P61923,"Coatomer subunit zeta-1 (Zeta-1-coat protein, Zeta-1 COP)",COPZ1,89662000,81834000,75649000,108290000,73029000,101640000,80878000,152920000,9779300,15573000,5066500,2133700,4105900,3012500
P61960,Ubiquitin-fold modifier 1,UFM1,69305000,86660000,104630000,126300000,88334000,71550000,90160000,93271000,10162000,14347000,84819000,74155000,88161000,79828000
P61970,"Nuclear transport factor 2, NTF-2 (Placental protein 15, PP15)",NUTF2,200740000,349470016,248600000,169220000,317380000,228660000,198980000,173020000,0,3560600,27672000,20161000,23760000,54085000
P61978,"Heterogeneous nuclear ribonucleoprotein K, hnRNP K (Transformation up-regulated nuclear protein, TUNP)",HNRNPK,932360000,968080000,1298300032,826489984,739360000,780849984,504870016,1122200064,412049984,276140000,52901000,114370000,102080000,109380000
P61981,"14-3-3 protein gamma (Protein kinase C inhibitor protein 1, KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed ]",YWHAG,63825000,128310000,102920000,228030000,53166000,73729000,137460000,139980000,76995000,92346000,21876000,8099800,25872000,20489000
P62081,40S ribosomal protein S7 (Small ribosomal subunit protein eS7),RPS7,100750000,173480000,156340000,166800000,67303000,116400000,135340000,117950000,25519000,67491000,7293500,0,7318600,0
P62136,"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit, PP-1A, EC 3.1.3.16",PPP1CA,65922000,79550000,88641000,57223000,54173000,40170000,79006000,62092000,44003000,106080000,0,0,0,0
P62140,"Serine/threonine-protein phosphatase PP1-beta catalytic subunit, PP-1B, PPP1CD, EC 3.1.3.16, EC 3.1.3.53",PPP1CB,167000000,406390016,242290000,234580000,120470000,93947000,48136000,153330000,10840000,20797000,3523400,0,0,0
P62191,"26S proteasome regulatory subunit 4, P26s4 (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)",PSMC1,30379000,29347000,59427000,36286000,31572000,26700000,34286000,29150000,3427100,0,9058600,21954000,18317000,21993000
P62195,"26S proteasome regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1, TRIP1) (p45/SUG)",PSMC5,60121000,41279000,126460000,38159000,63292000,43326000,12348000,51911000,7918800,7562700,12890000,15520000,15062000,35410000
P62241,40S ribosomal protein S8 (Small ribosomal subunit protein eS8),RPS8,246040000,244880000,387760000,289129984,264030000,179820000,120730000,317190016,17748000,21564000,2843200,0,3687700,0
P62258,"14-3-3 protein epsilon, 14-3-3E",YWHAE,1313900032,2416499968,1834700032,1867299968,1865100032,1596000000,1506099968,2188499968,125390000,228280000,765640000,829360000,1017000000,933750016
P62328,"Thymosin beta-4, T beta-4 (Fx) [Cleaved into: Hematopoietic system regulatory peptide (Seraspenide) ]",TMSB4X,3027599872,3222799872,5494099968,2211800064,4104900096,2746299904,2328900096,4105999872,1928199936,2086400000,44111000,65750000,76939000,105630000
P62330,"ADP-ribosylation factor 6, EC 3.6.5.2",ARF6,40780000,46593000,100730000,57182000,21524000,41225000,25052000,38164000,1473600,0,6565100,8661800,13063000,9518800
P62333,26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42),PSMC6,98309000,86297000,183730000,122120000,89345000,84821000,33533000,137220000,9816900,6231600,25504000,30964000,51768000,20264000
P62424,60S ribosomal protein L7a (Large ribosomal subunit protein eL8) (PLA-X polypeptide) (Surfeit locus protein 3),RPL7A,51053000,56377000,148290000,48075000,92604000,34934000,32122000,89772000,108990000,164620000,2165000,0,2584000,0
P62495,"Eukaryotic peptide chain release factor subunit 1, Eukaryotic release factor 1, eRF1 (Protein Cl1) (TB3-1)",ETF1,18541000,28245000,34983000,39336000,34236000,30688000,21397000,48763000,79402000,0,10653000,14333000,14857000,10912000
P62633,"CCHC-type zinc finger nucleic acid binding protein (Cellular nucleic acid-binding protein, CNBP) (Zinc finger protein 9)",CNBP,51251000,37335000,97242000,58523000,50015000,53399000,4557000,57578000,29961000,25954000,6745100,2759800,3533700,2997300
P62701,"40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein) (Small ribosomal subunit protein eS4)",RPS4X,134040000,252580000,350070016,208230000,180900000,59261000,151220000,361900000,27890000,6069100,9893200,6053400,7938300,2027400
P62736,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein) [Cleaved into: Actin, aortic smooth muscle, intermediate form ]",ACTA2,8366799872,11093000192,8984299520,9948999680,12526999552,9815700480,7424200192,6907500032,245880000,122630000,25244000,27235000,197460000,165290000
P62750,60S ribosomal protein L23a (Large ribosomal subunit protein uL23),RPL23A,121740000,28643000,322000000,495700000,229380000,72189000,0,244460000,125940000,119080000,6857700,4176100,6010800,0
P62753,40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6),RPS6,157210000,171140000,296510016,235910000,209080000,185190000,86282000,336680000,62286000,32261000,9438100,60002000,13072000,31082000
P62805,Histone H4,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,8245899776,12120999936,14967000064,16348999680,10426999808,8118000128,3314400000,11441000448,2519800064,1323399936,109690000,99409000,80787000,99550000
P62820,"Ras-related protein Rab-1A, EC 3.6.5.2 (YPT1-related protein)",RAB1A,455720000,472350016,716630016,582179968,528249984,471710016,378660000,630710016,30961000,41497000,93979000,45665000,97844000,64798000
P62826,"GTP-binding nuclear protein Ran, EC 3.6.5.- (Androgen receptor-associated protein 24) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)",RAN,150540000,344840000,354550016,427340000,334529984,110100000,25912000,325230016,296360000,277640000,656360000,681649984,924800000,654089984
P62829,60S ribosomal protein L23 (60S ribosomal protein L17) (Large ribosomal subunit protein uL14),RPL23,313520000,463920000,776220032,619889984,346870016,409990016,178620000,478880000,18970000,16401000,8546000,5656500,69404000,6262200
P62834,"Ras-related protein Rap-1A, EC 3.6.5.2 (C21KG) (G-22K) (GTP-binding protein smg p21A) (Ras-related protein Krev-1)",RAP1A,82393000,171160000,112680000,175890000,95918000,36559000,21800000,136370000,7135800,2023500,23278000,24792000,23261000,20547000
P62837,"Ubiquitin-conjugating enzyme E2 D2, EC 2.3.2.23 ((E3-independent) E2 ubiquitin-conjugating enzyme D2, EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D2) (Ubiquitin carrier protein D2) (Ubiquitin-conjugating enzyme E2(17)KB 2) (Ubiquitin-conjugating enzyme E2-17 kDa 2) (Ubiquitin-protein ligase D2) (p53-regulated ubiquitin-conjugating enzyme 1)",UBE2D2,5770800,34432000,80320000,25813000,0,0,28664000,46482000,15863000,0,14366000,38072000,31606000,0
P62854,40S ribosomal protein S26 (Small ribosomal subunit protein eS26),RPS26,26207000,30003000,64924000,24195000,66098000,45834000,13702000,73624000,1472900,2586100,0,0,0,0
P62857,40S ribosomal protein S28 (Small ribosomal subunit protein eS28),RPS28,178430000,248230000,148050000,175530000,170050000,112810000,69191000,183670000,45733000,16523000,0,0,0,0
P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),GNB1,170000000,370960000,340520000,393190016,222550000,200620000,124090000,178520000,19957000,33165000,3705700,5870900,9971400,3065400
P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2),GNB2,317040000,396620000,318409984,286070016,221900000,276340000,97365000,72309000,36530000,15536000,17909000,7737100,4415900,7671700
P62888,60S ribosomal protein L30 (Large ribosomal subunit protein eL30),RPL30,47205000,113840000,229100000,90700000,71360000,88606000,65936000,145480000,0,2456600,483580,0,0,0
P62913,60S ribosomal protein L11 (CLL-associated antigen KW-12) (Large ribosomal subunit protein uL5),RPL11,192270000,174070000,284969984,258480000,173100000,160120000,68702000,251960000,46417000,59914000,13732000,18265000,15835000,17701000
P62917,60S ribosomal protein L8 (Large ribosomal subunit protein uL2),RPL8,38948000,51477000,118440000,33858000,50215000,18863000,0,106430000,83910000,28453000,1024900,747050,932660,0
P62937,"Peptidyl-prolyl cis-trans isomerase A, PPIase A, EC 5.2.1.8 (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed ]",PPIA,3590299904,5213199872,5427999744,6499200000,4148600064,2771800064,1839699968,5314200064,186900000,78509000,625360000,175000000,586300032,494100000
P62942,"Peptidyl-prolyl cis-trans isomerase FKBP1A, PPIase FKBP1A, EC 5.2.1.8 (12 kDa FK506-binding protein, 12 kDa FKBP, FKBP-12) (Calstabin-1) (FK506-binding protein 1A, FKBP-1A) (Immunophilin FKBP12) (Rotamase)",FKBP1A,254980000,374630016,214900000,340380000,70330000,341880000,668430016,361220000,210120000,9194500,161050000,150550000,186580000,160430000
P62979,Ubiquitin-40S ribosomal protein S27a (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; 40S ribosomal protein S27a (Small ribosomal subunit protein eS31) ],RPS27A,921740032,986649984,1558499968,1322099968,1452499968,701209984,740230016,1646400000,4353299968,283009984,2047500032,1894200064,2526500096,1734300032
P62993,Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2),GRB2,48079000,62513000,124340000,89539000,67398000,39550000,0,84390000,20670000,11105000,5334500,8018100,0,8590100
P63000,"Ras-related C3 botulinum toxin substrate 1, EC 3.6.5.2 (Cell migration-inducing gene 5 protein) (Ras-like protein TC25) (p21-Rac1)",RAC1,293590016,493969984,485860000,872510016,652369984,196840000,67484000,404560000,476449984,152780000,21493000,30109000,93335000,19908000
P63010,AP-2 complex subunit beta (AP105B) (Adaptor protein complex AP-2 subunit beta) (Adaptor-related protein complex 2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit),AP2B1,278680000,541830016,539059968,449710016,315230016,276329984,241900000,396660000,53603000,27469000,71847000,52885000,83220000,48574000
P63104,"14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1, KCIP-1)",YWHAZ,1559600000,2508199936,2535699968,783670016,2055900032,1382099968,1654400000,2088700032,103090000,604590016,166740000,64396000,187700000,128760000
P63167,"Dynein light chain 1, cytoplasmic (8 kDa dynein light chain, DLC8) (Dynein light chain LC8-type 1) (Protein inhibitor of neuronal nitric oxide synthase, PIN)",DYNLL1,29617000,68257000,41582000,55280000,31680000,28511000,36192000,32894000,2700400,2904600,2788700,0,2492500,0
P63173,60S ribosomal protein L38 (Large ribosomal subunit protein eL38),RPL38,20654000,34245000,72564000,16763000,42716000,35082000,19257000,22920000,148560000,163990000,0,0,0,0
P63208,"S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19, p19A) (Organ of Corti protein 2, OCP-2) (Organ of Corti protein II, OCP-II) (RNA polymerase II elongation factor-like protein) (SIII) (Transcription elongation factor B polypeptide 1-like) (p19skp1)",SKP1,40076000,51870000,69376000,43788000,48563000,19835000,3751200,71386000,22536000,45182000,117710000,141760000,152260000,109110000
P63220,40S ribosomal protein S21 (Small ribosomal subunit protein eS21),RPS21,72092000,93812000,165030000,96463000,73222000,54427000,18534000,159620000,21100000,10030000,7731900,4880700,6216500,4603700
P63241,"Eukaryotic translation initiation factor 5A-1, eIF-5A-1, eIF-5A1 (Eukaryotic initiation factor 5A isoform 1, eIF-5A) (Rev-binding factor) (eIF-4D)",EIF5A,99367000,175590000,228720000,174240000,143490000,89146000,22922000,189950000,81535000,42119000,113410000,99133000,181540000,115340000
P63244,"Receptor of activated protein C kinase 1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-2-like 1) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein, HLC-7) (Receptor for activated C kinase) (Small ribosomal subunit protein RACK1) [Cleaved into: Receptor of activated protein C kinase 1, N-terminally processed (Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed) ]",RACK1,204450000,254120000,373680000,283920000,253900000,171820000,106240000,342880000,13069000,11688000,2766900,1024900,344080,61791
