Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
P61020,"Ras-related protein Rab-5B, EC 3.6.5.2",RAB5B,0.6767685565,0.6893486841,0.6662841653,0.6905031444,0.6489404815,0.6883403407,0.6724985973,0.7149382834,0.4438795851,0.5753481687,0.6234485884,0.6559117943,0.6693993425,0.6292784684
P61026,"Ras-related protein Rab-10, EC 3.6.5.2",RAB10,0.6756900094,0.681397817,0.6808858047,0.6731931552,0.6753170374,0.692511468,0.5902101667,0.6693993425,0.6004927828,0.6403832735,0.6537153765,0.6328065043,0.6071014269,0.5547558664
P61081,"NEDD8-conjugating enzyme Ubc12, EC 2.3.2.34 (NEDD8 carrier protein) (Ubiquitin-conjugating enzyme E2 M)",UBE2M,0.673812966,0.6896476327,0.7002976017,0.7041248677,0.6843845288,0.6499290827,0.6497076959,0.690601695,0.5687383485,0.5352140961,0.6089628695,0.5879532354,0.6649857191,0.6027512521
P61086,"Ubiquitin-conjugating enzyme E2 K, EC 2.3.2.23 (E2 ubiquitin-conjugating enzyme K) (Huntingtin-interacting protein 2, HIP-2) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-25 kDa, Ubiquitin-conjugating enzyme E2(25K), Ubiquitin-conjugating enzyme E2-25K) (Ubiquitin-protein ligase)",UBE2K,0.6945296023,0.6881621375,0.6970443894,0.7428748403,0.6422244914,0.6607490925,0.6612467907,0.672774024,0.5840780009,0.6245026889,0.6987455216,0.6691074303,0.6696912547,0.6575857457
P61088,"Ubiquitin-conjugating enzyme E2 N, EC 2.3.2.23 (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)",UBE2N,0.6604678669,0.6501920851,0.6623663502,0.7580181657,0.6801606281,0.6687728232,0.6193704227,0.6693993425,0.9046211183,0.8336903226,0.6813188479,0.6386186926,0.7061701426,0.6462910771
P61106,Ras-related protein Rab-14,RAB14,0.6932135851,0.7023849345,0.7060192811,0.7071624027,0.6739325052,0.6693993425,0.645768691,0.6974233123,0.4511535859,0.4837314256,0.4746787308,0.4673200514,0.5068924845,0.4473091912
P61158,Actin-related protein 3 (Actin-like protein 3),ACTR3,0.7000464205,0.6974701952,0.7643806447,0.725656928,0.7070478895,0.6536873111,0.5847722372,0.7247072083,0.6236982819,0.685111374,0.4809465594,0.4951307564,0.4766621252,0.4350653657
P61160,Actin-related protein 2 (Actin-like protein 2),ACTR2,0.7320527799,0.7298666553,0.766787191,0.7324841344,0.7281013507,0.6899418368,0.6488568483,0.7433607976,0.6093285639,0.6119979921,0.5409176215,0.5410122718,0.5315986273,0.5238699512
P61163,"Alpha-centractin, Centractin (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)",ACTR1A,0.6731696334,0.6885130353,0.6822148092,0.6973166397,0.6731587771,0.6671140241,0.6716846609,0.6931977832,0.6190992178,0.5394754709,0.5727458983,0.5368554989,0.5900342555,0.5801659357
P61201,"COP9 signalosome complex subunit 2, SGN2, Signalosome subunit 2 (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15, TR-interacting protein 15, TRIP-15)",COPS2,0.6693993425,0.6831024071,0.6856782304,0.6805617259,0.6728870093,0.7458627985,0.6210552304,0.679344219,0.5695859794,0.5798230796,0.6219287152,0.5450080106,0.6551788777,0.5803502907
P61221,"ATP-binding cassette sub-family E member 1 (2'-5'-oligoadenylate-binding protein) (HuHP68) (RNase L inhibitor) (Ribonuclease 4 inhibitor, RNS4I)",ABCE1,0.702220563,0.6703094169,0.7124914482,0.6967756372,0.6977007495,0.645854013,0.6684892682,0.7567170255,0.6082697993,0.652468035,0.6763808682,0.6599881105,0.6503014516,0.6263883771
P61224,"Ras-related protein Rap-1b, EC 3.6.5.2 (GTP-binding protein smg p21B)",RAP1B,0.6952510998,0.7261166696,0.71163855,0.7289021389,0.7041574766,0.6813456267,0.6574530584,0.7028304423,0.5746113618,0.5332152417,0.622404138,0.6098747533,0.6284833093,0.589004079
P61225,"Ras-related protein Rap-2b, EC 3.6.5.2",RAP2B,0.7067171361,0.6789988298,0.7473018531,0.7047886663,0.6888534788,0.6862306119,0.6408545146,0.6693993425,0.4605911946,0.4834702125,0.5391470094,0.5897763193,0.6211042845,0.6225613524
P61313,60S ribosomal protein L15 (Large ribosomal subunit protein eL15),RPL15,0.583927059,0.7148713768,0.7272797345,0.7143426378,0.7047485384,0.4557522881,0.6435138907,0.7707463402,0.6100175731,0.6952847943,0.5696716632,0.5335324448,0.516997792,0.5395133873
P61353,60S ribosomal protein L27 (Large ribosomal subunit protein eL27),RPL27,0.6777721151,0.7110216343,0.7407974791,0.7350078075,0.7025946207,0.6739053646,0.5872999312,0.744083622,0.6238094578,0.6648933204,0.5964428935,0.5903646872,0.5480438569,0.5709358017
P61421,"V-type proton ATPase subunit d 1, V-ATPase subunit d 1 (32 kDa accessory protein) (V-ATPase 40 kDa accessory protein) (V-ATPase AC39 subunit, p39) (Vacuolar proton pump subunit d 1)",ATP6V0D1,0.6710735352,0.6490891718,0.7180173535,0.7205107498,0.6677251499,0.6521244149,0.6831682683,0.7100492773,0.6080052589,0.6122013907,0.6373744874,0.6257835842,0.6531437754,0.6283733019
P61513,60S ribosomal protein L37a (Large ribosomal subunit protein eL43),RPL37A,0.6787063346,0.6906468086,0.6959255938,0.7161078218,0.6806905131,0.6885928889,0.658108172,0.6862501129,0.6194545787,0.607111695,0.5461027616,0.5631960281,0.5545938672,0.5618709238
P61586,"Transforming protein RhoA, EC 3.6.5.2 (Rho cDNA clone 12, h12)",RHOA,0.7238954432,0.7503449369,0.746096288,0.744918909,0.7256054213,0.7093091634,0.6294895217,0.7167467314,0.5543686204,0.4146186878,0.5809222535,0.5497625199,0.570446306,0.5708081002
P61604,"10 kDa heat shock protein, mitochondrial, Hsp10 (10 kDa chaperonin) (Chaperonin 10, CPN10) (Early-pregnancy factor, EPF)",HSPE1,0.6868733413,0.6687773605,0.707979797,0.6369309498,0.6786164088,0.6700213245,0.6341293971,0.7235782802,0.6176313741,0.6180172932,0.5884692585,0.6184625045,0.6334127799,0.6012058918
P61626,"Lysozyme C, EC 3.2.1.17 (1,4-beta-N-acetylmuramidase C)",LYZ,0.7315638873,0.6958029585,0.7103754871,0.6831818185,0.7054668595,0.6556168665,0.6957584882,0.7045455268,0.5094904626,0.4645897881,0.4940102721,0.3614838387,0.3927027589,0.3800785631
P61769,Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3 ],B2M,0.708172837,0.6737337958,0.7388232924,0.611579665,0.6665351454,0.6869674689,0.6390888079,0.6722635396,0.6021304462,0.5200313465,0.546900504,0.5941825294,0.5164151137,0.3377801287
P61803,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1, Oligosaccharyl transferase subunit DAD1 (Defender against cell death 1, DAD-1)",DAD1,0.6592568825,0.6644550903,0.6895409601,0.6819801938,0.6766594312,0.6404827488,0.6502755575,0.6921667221,0.7163364863,0.6693993425,0.4795533423,0.5643440652,0.5415352811,0.5445809181
P61916,"NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (Human epididymis-specific protein 1, He1) (Niemann-Pick disease type C2 protein)",NPC2,0.6693993425,0.6780665604,0.7041077792,0.6888000018,0.6672802854,0.6419932133,0.658997137,0.6975872817,0.7673872595,0.7822874053,0.5774697689,0.4923684069,0.535097472,0.4257413052
P61923,"Coatomer subunit zeta-1 (Zeta-1-coat protein, Zeta-1 COP)",COPZ1,0.6808083233,0.6752516185,0.6704713357,0.6922902017,0.6683273494,0.6884352725,0.6745367955,0.7132814205,0.5460311104,0.5743317132,0.5060307807,0.4534287718,0.4932435805,0.474408491
P61960,Ubiquitin-fold modifier 1,UFM1,0.6564592302,0.6700523653,0.6815143808,0.6929636102,0.671216154,0.6583983954,0.6724606808,0.6745241701,0.5396815786,0.560659609,0.6687463197,0.6605735833,0.6710968962,0.6650574507
P61970,"Nuclear transport factor 2, NTF-2 (Placental protein 15, PP15)",NUTF2,0.6784383263,0.7121607753,0.6914450638,0.6680485853,0.7063021062,0.6863594392,0.6779026715,0.6693993425,0.5518445854,0.433182492,0.5579059444,0.5386440841,0.5486349589,0.5986676582
P61978,"Heterogeneous nuclear ribonucleoprotein K, hnRNP K (Transformation up-regulated nuclear protein, TUNP)",HNRNPK,0.6951090841,0.6973958902,0.7152481284,0.6877775855,0.6810014437,0.684322407,0.6577972413,0.706381799,0.6454400285,0.6210951974,0.5205809133,0.5674788138,0.5605640339,0.5647653173
P61981,"14-3-3 protein gamma (Protein kinase C inhibitor protein 1, KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed ]",YWHAG,0.6593068614,0.7017820112,0.6883699742,0.7367587175,0.6481924063,0.6680811139,0.705971956,0.7070769601,0.6707175712,0.6817758955,0.5941769957,0.5337432167,0.604381859,0.5901927566
P62081,40S ribosomal protein S7 (Small ribosomal subunit protein eS7),RPS7,0.6650079945,0.6980621013,0.6917344428,0.6956736487,0.6404684748,0.6737906906,0.6829606729,0.6745953388,0.581480425,0.6406381538,0.505299392,0.555334333,0.5055083946,0.5600491467
P62136,"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit, PP-1A, EC 3.1.3.16",PPP1CA,0.6712197325,0.6826498226,0.689231678,0.662611862,0.6592802034,0.6410894114,0.6822323802,0.6675789525,0.6466329279,0.7001560283,0.6299220824,0.6422261173,0.6523819402,0.6227930325
P62140,"Serine/threonine-protein phosphatase PP1-beta catalytic subunit, PP-1B, PPP1CD, EC 3.1.3.16, EC 3.1.3.53",PPP1CB,0.6892647292,0.743358546,0.7119006277,0.7099335578,0.6693993425,0.6542737087,0.6135992469,0.6840700597,0.5229204727,0.5625526553,0.4545630878,0.565971757,0.495939707,0.5557765236
P62191,"26S proteasome regulatory subunit 4, P26s4 (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)",PSMC1,0.6719112346,0.6698089846,0.7127253801,0.6827188201,0.6742541715,0.6640592799,0.6792703161,0.6693993425,0.5391864135,0.5500587042,0.5983094024,0.6521548124,0.6411379831,0.6522627314
P62195,"26S proteasome regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1, TRIP1) (p45/SUG)",PSMC5,0.6993246416,0.6764536854,0.7445529332,0.6716732418,0.7024510771,0.6793976558,0.6030450943,0.6903936573,0.5760228737,0.5732241357,0.60565807,0.6169520953,0.615130097,0.6671254433
P62241,40S ribosomal protein S8 (Small ribosomal subunit protein eS8),RPS8,0.6790786834,0.6787912746,0.7067480161,0.6888949738,0.6833710789,0.6600074104,0.635774278,0.6945289589,0.5191534387,0.5309994434,0.4077599984,0.4179430286,0.4235791448,0.4240868548
P62258,"14-3-3 protein epsilon, 14-3-3E",YWHAE,0.6652472338,0.7023097852,0.685555957,0.6866272666,0.686555535,0.6770779593,0.6735514513,0.6962817588,0.5223469015,0.5587904865,0.6323985108,0.6372610598,0.6496670855,0.6444723357
P62328,"Thymosin beta-4, T beta-4 (Fx) [Cleaved into: Hematopoietic system regulatory peptide (Seraspenide) ]",TMSB4X,0.6869275019,0.6907279087,0.7231740663,0.6678303348,0.7054436593,0.6809959754,0.6709683503,0.7054599838,0.6594838181,0.6642801038,0.4297050381,0.4539838472,0.4635428849,0.4828204265
P62330,"ADP-ribosylation factor 6, EC 3.6.5.2",ARF6,0.6990361471,0.7071417357,0.7540382691,0.719598263,0.6601668765,0.6996962867,0.6693993425,0.6950034167,0.4970640513,0.5027248755,0.5879418564,0.6048001458,0.6297912044,0.6105388333
P62333,26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42),PSMC6,0.6933926728,0.6854657698,0.731430436,0.7065851725,0.687577107,0.6844164139,0.6279690453,0.7136763865,0.553248699,0.5256049388,0.6113212062,0.6231208909,0.6543822711,0.5973318585
P62424,60S ribosomal protein L7a (Large ribosomal subunit protein eL8) (PLA-X polypeptide) (Surfeit locus protein 3),RPL7A,0.6663824343,0.6724162507,0.7312416983,0.6627266969,0.7026024613,0.6433048076,0.6382002852,0.7007132347,0.7125125174,0.7375962159,0.4741449256,0.533312013,0.4849061911,0.5196937376
P62495,"Eukaryotic peptide chain release factor subunit 1, Eukaryotic release factor 1, eRF1 (Protein Cl1) (TB3-1)",ETF1,0.6437957508,0.6693993425,0.682412835,0.6895464284,0.681099954,0.6744452413,0.6525100124,0.7026138001,0.7322696633,0.6554607842,0.6100893851,0.6281378397,0.6303219538,0.6115504738
P62633,"CCHC-type zinc finger nucleic acid binding protein (Cellular nucleic acid-binding protein, CNBP) (Zinc finger protein 9)",CNBP,0.6953611901,0.6760912881,0.734318356,0.7034318778,0.693876298,0.6978585268,0.5481577669,0.7024417086,0.6627073969,0.653974559,0.5720107703,0.5176530263,0.5326885131,0.5226744784
P62701,"40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein) (Small ribosomal subunit protein eS4)",RPS4X,0.6942220893,0.7327608478,0.7526148153,0.7210162484,0.7124580754,0.6445765957,0.7015575284,0.7546363271,0.5987329565,0.5059696239,0.5356915896,0.5058120878,0.5223007826,0.43927646
P62736,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein) [Cleaved into: Actin, aortic smooth muscle, intermediate form ]",ACTA2,0.6788635691,0.6960191585,0.6831948058,0.6893986228,0.703413945,0.6885782129,0.6715932675,0.6672054176,0.464318744,0.4220037841,0.3258630358,0.3304806359,0.4509791623,0.4401621682
P62750,60S ribosomal protein L23a (Large ribosomal subunit protein uL23),RPL23A,0.670071223,0.5820571324,0.729234581,0.7554761174,0.7086041111,0.6382835163,0.6430929376,0.7124769733,0.6721343102,0.668727462,0.4951039777,0.4649345742,0.487086204,0.4981513839
P62753,40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6),RPS6,0.6876459838,0.6928100949,0.7262400688,0.7123333895,0.7049896675,0.697609356,0.6511527013,0.733968182,0.6313304179,0.5913142461,0.5165526461,0.6290580063,0.536364797,0.5890497154
P62805,Histone H4,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,0.6975943986,0.721026019,0.7338548751,0.739226863,0.7118693054,0.696643553,0.6421551321,0.7175142273,0.6254828463,0.5863123352,0.4348370228,0.4288508131,0.4162338547,0.4289370196
P62820,"Ras-related protein Rab-1A, EC 3.6.5.2 (YPT1-related protein)",RAB1A,0.6750330462,0.6772131396,0.702567842,0.6899294124,0.6840165425,0.6771307126,0.6637656388,0.6947995205,0.5114625182,0.529278006,0.5790003778,0.5350997639,0.5814517966,0.5563853876
P62826,"GTP-binding nuclear protein Ran, EC 3.6.5.- (Androgen receptor-associated protein 24) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)",RAN,0.6199066806,0.6703224846,0.6720116347,0.6833696716,0.6684762004,0.6008778676,0.5128817903,0.666761317,0.6611069864,0.6571381069,0.7094719265,0.7117715993,0.7303273216,0.7092612351
P62829,60S ribosomal protein L23 (60S ribosomal protein L17) (Large ribosomal subunit protein uL14),RPL23,0.686509778,0.7103444463,0.7416531115,0.7279736893,0.6926585097,0.7028275875,0.652288907,0.7122749266,0.5158922652,0.5070411345,0.4673898128,0.442289468,0.5947889658,0.4484770408
P62834,"Ras-related protein Rap-1A, EC 3.6.5.2 (C21KG) (G-22K) (GTP-binding protein smg p21A) (Ras-related protein Krev-1)",RAP1A,0.730637609,0.7751074918,0.7496792887,0.7767656012,0.7398827808,0.6812119743,0.6497637864,0.7612861345,0.5818340568,0.5051751886,0.653753896,0.6575867107,0.6537094256,0.6461632148
P62837,"Ubiquitin-conjugating enzyme E2 D2, EC 2.3.2.23 ((E3-independent) E2 ubiquitin-conjugating enzyme D2, EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D2) (Ubiquitin carrier protein D2) (Ubiquitin-conjugating enzyme E2(17)KB 2) (Ubiquitin-conjugating enzyme E2-17 kDa 2) (Ubiquitin-protein ligase D2) (p53-regulated ubiquitin-conjugating enzyme 1)",UBE2D2,0.5689338713,0.6775799598,0.7291016524,0.6600554995,0.6830110539,0.665620978,0.6664278697,0.695832592,0.630439925,0.5820284639,0.6244105315,0.683692504,0.6723708153,0.6579417336
P62854,40S ribosomal protein S26 (Small ribosomal subunit protein eS26),RPS26,0.6652853512,0.6735133338,0.7204661588,0.6604265014,0.7215562859,0.699287087,0.6258405392,0.7281153029,0.4901795482,0.5244196387,0.5711921295,0.6007440494,0.6030045542,0.6215956197
P62857,40S ribosomal protein S28 (Small ribosomal subunit protein eS28),RPS28,0.6765388466,0.6966211167,0.6651858759,0.6755420831,0.6736128091,0.6486505396,0.6189166722,0.6782994066,0.5937315683,0.5318065443,0.6041698708,0.6050094952,0.6265655449,0.6011948496
P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),GNB1,0.6789730965,0.7264354409,0.7212275027,0.7299754589,0.6953568476,0.6890467199,0.6598255886,0.6819476251,0.5486702618,0.5795647815,0.4462568599,0.4742451247,0.5064655529,0.434718529
P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2),GNB2,0.7502567199,0.763878805,0.7505190388,0.7440043313,0.7285538949,0.7418995079,0.6784477752,0.6603509099,0.6188179206,0.566813246,0.575459234,0.5244093454,0.4902971172,0.5238929906
P62888,60S ribosomal protein L30 (Large ribosomal subunit protein eL30),RPL30,0.637680392,0.6912252853,0.7337649291,0.677403365,0.6628160397,0.6759826454,0.6580076111,0.7061425597,0.5308140832,0.4578953898,0.3590336663,0.5058036743,0.4698289882,0.5253626135
P62913,60S ribosomal protein L11 (CLL-associated antigen KW-12) (Large ribosomal subunit protein uL5),RPL11,0.7062630237,0.7002142499,0.730197087,0.7242625047,0.6998744095,0.6951332091,0.6436654759,0.7227085348,0.6198148047,0.6353403501,0.5457324835,0.5630835655,0.5543997818,0.5611757627
P62917,60S ribosomal protein L8 (Large ribosomal subunit protein uL2),RPL8,0.6736587672,0.6906236084,0.7413083254,0.6651399179,0.6891138677,0.6295583181,0.6524137827,0.7348047959,0.7203438854,0.6545609567,0.4523957807,0.4331614229,0.4466592644,0.4813407414
P62937,"Peptidyl-prolyl cis-trans isomerase A, PPIase A, EC 5.2.1.8 (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed ]",PPIA,0.697603566,0.720289162,0.7227450841,0.7337003948,0.706395108,0.6818654796,0.6569332055,0.7214563281,0.5178370596,0.4650788817,0.5913000124,0.5138354505,0.5873769702,0.5769700201
P62942,"Peptidyl-prolyl cis-trans isomerase FKBP1A, PPIase FKBP1A, EC 5.2.1.8 (12 kDa FK506-binding protein, 12 kDa FKBP, FKBP-12) (Calstabin-1) (FK506-binding protein 1A, FKBP-1A) (Immunophilin FKBP12) (Rotamase)",FKBP1A,0.6804854106,0.7038885636,0.6700834463,0.6980567536,0.6021422172,0.6983242192,0.7391064392,0.7016713178,0.6687152387,0.4783858545,0.6525376757,0.6484367521,0.66148796,0.6523030202
P62979,Ubiquitin-40S ribosomal protein S27a (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; 40S ribosomal protein S27a (Small ribosomal subunit protein eS31) ],RPS27A,0.6395947488,0.6437341115,0.6715415998,0.6615355264,0.6672570852,0.622961465,0.6262554083,0.6748788877,0.7340227849,0.5677723745,0.6881407869,0.6834070653,0.7009273439,0.6780426365
P62993,Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2),GRB2,0.675338388,0.6913070287,0.7331337797,0.713161841,0.6958836164,0.6634602971,0.6391865291,0.7095593393,0.6239912797,0.5862007974,0.5416030522,0.566390094,0.5667430323,0.5705814863
P63000,"Ras-related C3 botulinum toxin substrate 1, EC 3.6.5.2 (Cell migration-inducing gene 5 protein) (Ras-like protein TC25) (p21-Rac1)",RAC1,0.6815582883,0.7132055072,0.7121985309,0.7478094023,0.7301234656,0.6572403967,0.592125971,0.7010600312,0.7110089285,0.6418275149,0.522530975,0.5430352714,0.6118521566,0.5178713975
P63010,AP-2 complex subunit beta (AP105B) (Adaptor protein complex AP-2 subunit beta) (Adaptor-related protein complex 2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit),AP2B1,0.6739614954,0.7144041162,0.7140923412,0.7030691589,0.6814576871,0.6734464272,0.6653522578,0.6954340877,0.5736921602,0.5330271071,0.5915102213,0.5728719111,0.6004485235,0.5676998388
P63104,"14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1, KCIP-1)",YWHAZ,0.6940041604,0.7229048316,0.7235681076,0.6521438758,0.7108094552,0.6866548093,0.6975934738,0.7117722828,0.5287650689,0.6363632489,0.5580122552,0.5001432823,0.5652146852,0.5422896087
P63167,"Dynein light chain 1, cytoplasmic (8 kDa dynein light chain, DLC8) (Dynein light chain LC8-type 1) (Protein inhibitor of neuronal nitric oxide synthase, PIN)",DYNLL1,0.6673514138,0.7181370536,0.6879908904,0.7053107709,0.6714472712,0.6650364619,0.6795464265,0.6737346402,0.5216760664,0.5261099951,0.5236331646,0.5444641834,0.5168030633,0.5495560202
P63173,60S ribosomal protein L38 (Large ribosomal subunit protein eL38),RPL38,0.6379092978,0.6686649382,0.7143409892,0.6252128074,0.6821094635,0.6701337469,0.6336493906,0.6442413792,0.7579241185,0.7639346945,0.6141411943,0.6133256898,0.6391775225,0.6034177899
P63208,"S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19, p19A) (Organ of Corti protein 2, OCP-2) (Organ of Corti protein II, OCP-II) (RNA polymerase II elongation factor-like protein) (SIII) (Transcription elongation factor B polypeptide 1-like) (p19skp1)",SKP1,0.6557120396,0.6714029215,0.6890911902,0.6611001108,0.6673957636,0.6129312264,0.511633122,0.6908284295,0.6206966529,0.6630063857,0.7212488935,0.7325571526,0.7369034272,0.7166341885
P63220,40S ribosomal protein S21 (Small ribosomal subunit protein eS21),RPS21,0.7153155577,0.7313340567,0.7656907513,0.7330290773,0.7162615783,0.6982183508,0.6326932376,0.763663369,0.6405803343,0.5953444032,0.579515848,0.5515318453,0.5662467917,0.5479779153
P63241,"Eukaryotic translation initiation factor 5A-1, eIF-5A-1, eIF-5A1 (Eukaryotic initiation factor 5A isoform 1, eIF-5A) (Rev-binding factor) (eIF-4D)",EIF5A,0.6608455522,0.6954758239,0.711554957,0.6950063519,0.683195811,0.6542431906,0.5716305205,0.700257313,0.648814911,0.6086372628,0.6688861642,0.6607021694,0.697502804,0.6699125209
P63244,"Receptor of activated protein C kinase 1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-2-like 1) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein, HLC-7) (Receptor for activated C kinase) (Small ribosomal subunit protein RACK1) [Cleaved into: Receptor of activated protein C kinase 1, N-terminally processed (Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed) ]",RACK1,0.6945964686,0.7078251559,0.731279293,0.7145699352,0.7077724831,0.6840203221,0.6547783629,0.726047069,0.527319782,0.5205267528,0.432886358,0.3724779906,0.3060876755,0.2016421868
P63261,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed ]",ACTG1,0.6910238417,0.7057999047,0.7263952326,0.7146656712,0.7060805585,0.678946559,0.659852126,0.7103075753,0.573587498,0.5271919598,0.5212938867,0.507680004,0.5448620545,0.5475182139
P63279,"SUMO-conjugating enzyme UBC9, EC 2.3.2.- (RING-type E3 SUMO transferase UBC9) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (Ubiquitin carrier protein I) (Ubiquitin-conjugating enzyme E2 I) (Ubiquitin-protein ligase I) (p18)",UBE2I,0.6624560951,0.6843693703,0.7479872436,0.7356861615,0.7068210344,0.6763425899,0.6523247326,0.7282964413,0.586790261,0.5774982767,0.5373083648,0.5169975508,0.514674316,0.5401593736
P63313,Thymosin beta-10,TMSB10,0.6880336721,0.6817776647,0.6982290461,0.6774294601,0.6803510747,0.6619645488,0.6822857366,0.6768341362,0.6290285739,0.5360919435,0.4229737286,0.3891924951,0.4645796556,0.4617106335
P67775,"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform, PP2A-alpha, EC 3.1.3.16 (Replication protein C, RP-C)",PPP2CA,0.6693993425,0.69579552,0.7024071295,0.6859851001,0.6693730463,0.6932104488,0.6839161424,0.6834177205,0.4651803272,0.519980111,0.566895472,0.5202327096,0.6108501259,0.5541698708
P67809,"Y-box-binding protein 1, YB-1 (CCAAT-binding transcription factor I subunit A, CBF-A) (DNA-binding protein B, DBPB) (Enhancer factor I subunit A, EFI-A) (Nuclease-sensitive element-binding protein 1) (Y-box transcription factor)",YBX1,0.7088605193,0.6761975586,0.7448233741,0.6937114843,0.7042508805,0.6455889198,0.5575850421,0.7528960723,0.6626011264,0.6878192011,0.6293469431,0.5778136704,0.6297420297,0.6152380964
P67936,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),TPM4,0.7429366806,0.711660343,0.7509049981,0.662098563,0.6807000424,0.705876783,0.6602469714,0.676700122,0.6455296126,0.6065913445,0.376486797,0.3519975579,0.2311372976,0.3382503647
P68036,"Ubiquitin-conjugating enzyme E2 L3, EC 2.3.2.23 (E2 ubiquitin-conjugating enzyme L3) (L-UBC) (UbcH7) (Ubiquitin carrier protein L3) (Ubiquitin-conjugating enzyme E2-F1) (Ubiquitin-protein ligase L3)",UBE2L3,0.7322222176,0.7274885763,0.7403912548,0.7096495265,0.6693993425,0.6770945653,0.6502351884,0.6956044502,0.5403645465,0.3714084099,0.5693175388,0.57436971,0.6057641797,0.5974828809
P68104,"Elongation factor 1-alpha 1, EF-1-alpha-1 (Elongation factor Tu, EF-Tu) (Eukaryotic elongation factor 1 A-1, eEF1A-1) (Leukocyte receptor cluster member 7)",EEF1A1,0.678583438,0.7008277881,0.7309352709,0.679479359,0.6783875432,0.6637347589,0.6750639262,0.699338634,0.614483789,0.5513353072,0.3544562343,0.4067681806,0.3816679162,0.4675623063
P68366,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),TUBA4A,0.70739545,0.7291281095,0.6631401989,0.6964752009,0.6741973974,0.7002080578,0.6593118875,0.6646012876,0.587002028,0.5485743248,0.5905952466,0.5743151373,0.5654473102,0.6044917834
P68371,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),TUBB4B,0.6749459551,0.698029613,0.6904908005,0.6783548941,0.6824933722,0.6705536822,0.6682450028,0.6844128354,0.5381158679,0.5545485123,0.4757131694,0.4067585307,0.4608881328,0.3671853738
P68402,"Platelet-activating factor acetylhydrolase IB subunit alpha2, EC 3.1.1.47 (PAF acetylhydrolase 30 kDa subunit, PAF-AH 30 kDa subunit) (PAF-AH subunit beta, PAFAH subunit beta)",PAFAH1B2,0.6755052925,0.6764731864,0.677090062,0.6750069511,0.655833549,0.6693993425,0.69613914,0.6624247327,0.6190497365,0.6090316659,0.54721824,0.5740638054,0.584857328,0.5722969729
